Year,Regional code,Country,Number of issued,Number of issued_numerical,Travel certificate,Diplomacy,Public use,Passing,Short -term stay,Staying in medical care,Advanced profession,Employment,Employment_Professor,Employment_Art,Employment_religion,Employment_Report,Employment_Management / Management,Employment_Law accounting,Employment_Medical care,Employment_Research,Employment_Education,Employment_Technology,Employment_Humanities International,Employment_C corporate rotation,Employment_show,Employment_Skills,Ordinary,General_Cultural activity,General_Studying abroad,General_Arademy,General_Training,General_Family stay,General_Stifying 1 I,General_Steng 1,identification,Specific_housework employee,Specific_profit representative staff,Specific_working holiday,Specified_Amasport,"Specific_Japanese spouse, etc.","Specific_Permanent resident's spouse, etc.",Specified_Distingant,Specific_Others
2013,8340,Tanzania,911,40,0.0,35.0,43.0,1,624,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6,0.0,192,1.0,14.0,0.0,171,6.0,0.0,0.0,6,0.0,0.0,0.0,0.0,3,0.0,1,2.0
2013,8400,united states of america,18572,14341,0.0,857.0,1961.0,3,241,0.0,17.0,10874,360.0,53.0,923.0,1.0,80.0,0.0,0.0,17.0,1346.0,143.0,1120.0,399.0,6406,26.0,4070,264.0,2812.0,0.0,17,943.0,34.0,0.0,549,0.0,0.0,0.0,7.0,448,4.0,35,55.0
2013,8540,Burkina Faso,201,56,5.0,46.0,24.0,1,76,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,53,0.0,5.0,0.0,48,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0
2013,8580,Uruguay,38,2,0.0,2.0,0.0,0,1,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,28,2.0,3.0,0.0,22,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,0.0
2013,8600,Uzbekistan,1517,21,0.0,15.0,25.0,1,1009,5.0,0.0,84,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,60,1.0,373,11.0,158.0,0.0,120,84.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3,0.0,2,0.0
2013,8620,Venezuela,2703,144,1.0,12.0,32.0,50,2201,1.0,0.0,334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,324,1.0,69,0.0,20.0,0.0,43,6.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0,0.0
2013,8820,Samoa Independent State,113,8,1.0,3.0,5.0,1,64,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39,0.0,1.0,0.0,38,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2013,8870,Yemen,345,18,0.0,13.0,13.0,1,236,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.0,77,0.0,5.0,0.0,66,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2013,8940,Zambia,463,26,0.0,23.0,96.0,1,200,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,140,0.0,5.0,0.0,131,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2013,9010,Kosovo,81,4,0.0,3.0,6.0,1,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,54,1.0,1.0,0.0,52,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,40,Afghanistan,1241,69,3.0,60.0,200.0,0,317,2.0,0.0,173,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,155.0,7.0,0,1.0,487,0.0,74.0,0.0,282,131.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,1,0.0
2012,80,Albania,116,4,0.0,1.0,11.0,0,76,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,23,0.0,2.0,0.0,21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,120,Algeria,564,25,0.0,16.0,20.0,0,464,0.0,1.0,20,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3,0.0,41,2.0,9.0,0.0,24,6.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1.0,0,0.0
2012,200,Andra,1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,240,Angola,339,71,0.0,29.0,58.0,0,181,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,68,0.0,1.0,0.0,64,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,280,Antigua Berbuda,12,0,0.0,0.0,0.0,0,6,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,5,0.0,1.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,310,Azerbaijan,474,1,0.0,26.0,20.0,1,380,0.0,0.0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,0.0,41,0.0,11.0,0.0,27,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,320,Argentina,335,3,0.0,2.0,4.0,0,0,0.0,0.0,178,3.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,9.0,122,5.0,109,10.0,19.0,0.0,70,10.0,0.0,0.0,42,0.0,0.0,0.0,0.0,26,0.0,16,0.0
2012,360,Australia,2806,235,0.0,39.0,205.0,0,10,0.0,0.0,1194,83.0,2.0,24.0,1.0,20.0,0.0,0.0,7.0,152.0,27.0,162.0,63.0,600,53.0,612,24.0,420.0,0.0,9,159.0,0.0,0.0,746,0.0,0.0,596.0,2.0,130,1.0,2,15.0
2012,400,Austria,1065,2,0.0,1.0,1.0,0,0,0.0,0.0,997,10.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,8.0,8.0,958,3.0,60,1.0,56.0,0.0,0,3.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5,0.0,0,1.0
2012,440,Bahamas,4,1,0.0,1.0,0.0,0,0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,480,Barrane,393,76,0.0,30.0,97.0,1,249,1.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,5,0.0,4.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,500,Bangladesh,3788,69,0.0,32.0,94.0,14,2498,6.0,0.0,87,37.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,28.0,2.0,1,3.0,1005,32.0,220.0,0.0,344,379.0,6.0,24.0,52,3.0,0.0,0.0,0.0,11,18.0,19,1.0
2012,510,Armenia,266,1,0.0,18.0,25.0,4,116,0.0,0.0,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,52,1.0,5.0,0.0,44,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,520,Barbados,8,1,0.0,0.0,1.0,0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,560,Belgium,379,3,0.0,0.0,6.0,0,2,0.0,0.0,240,10.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,9.0,16.0,192,0.0,121,4.0,84.0,0.0,3,30.0,0.0,0.0,10,0.0,0.0,0.0,0.0,5,0.0,0,5.0
2012,640,Bhutan,401,98,0.0,17.0,87.0,0,194,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,103,0.0,15.0,0.0,86,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,680,Bolivia,566,16,0.0,8.0,7.0,8,300,0.0,0.0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,61,2.0,9.0,0.0,50,0.0,0.0,0.0,171,0.0,0.0,0.0,0.0,37,3.0,129,2.0
2012,700,Bosnia Herzegovna,105,13,0.0,4.0,12.0,1,52,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,31,0.0,3.0,0.0,27,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,720,Botwana,150,4,0.0,6.0,13.0,0,83,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,47,0.0,6.0,0.0,41,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,760,Brazil,35049,1549,0.0,139.0,204.0,236,28602,0.0,0.0,492,4.0,4.0,28.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,12.0,77.0,355,3.0,612,33.0,143.0,0.0,311,123.0,2.0,0.0,4764,0.0,0.0,0.0,1.0,1128,99.0,3520,16.0
2012,840,Belize,42,2,0.0,0.0,2.0,2,23,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,14,0.0,1.0,0.0,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,900,Solomon,162,20,0.0,8.0,14.0,5,77,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,47,0.0,3.0,0.0,43,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2012,960,Brunei,168,8,0.0,8.0,0.0,0,138,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,17,0.0,13.0,0.0,0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2012,1000,Bulgaria,275,2,0.0,0.0,1.0,0,1,0.0,0.0,207,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,195,0.0,58,9.0,44.0,0.0,4,1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1,0.0,0,7.0
2012,1040,Myanmar,5252,347,0.0,65.0,247.0,18,3708,0.0,0.0,110,4.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,35.0,33.0,16.0,2,8.0,1032,8.0,465.0,0.0,489,54.0,3.0,13.0,72,0.0,0.0,0.0,0.0,11,4.0,37,20.0
2012,1080,Brush,55,8,11.0,7.0,2.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,1120,Belarus,823,12,0.0,16.0,16.0,8,602,0.0,0.0,160,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,155,0.0,18,2.0,14.0,0.0,0,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,1,0.0
2012,1160,Cambodia,3166,92,1.0,109.0,212.0,7,2051,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,8,3.0,739,15.0,136.0,0.0,326,23.0,0.0,239.0,29,0.0,0.0,0.0,0.0,11,10.0,8,0.0
2012,1200,Cameroon,435,7,0.0,29.0,47.0,1,283,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,0.0,66,4.0,15.0,0.0,44,3.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0,1.0
2012,1240,Canada,2055,698,0.0,100.0,88.0,0,9,0.0,0.0,1037,85.0,3.0,13.0,1.0,7.0,0.0,0.0,10.0,213.0,24.0,154.0,22.0,493,12.0,379,40.0,272.0,0.0,4,62.0,1.0,0.0,442,0.0,0.0,305.0,0.0,86,1.0,2,48.0
2012,1320,Carbo verde,20,7,0.0,7.0,4.0,1,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,0.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,1400,Central Africa,17,1,7.0,7.0,4.0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,1440,Sri Lanka,7416,158,0.0,66.0,145.0,32,5851,0.0,0.0,190,5.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,98.0,27.0,2,24.0,1087,11.0,321.0,0.0,295,327.0,11.0,122.0,45,0.0,0.0,0.0,0.0,20,12.0,10,3.0
2012,1480,Chad,11,2,25.0,3.0,2.0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,1520,Chile,139,1,0.0,1.0,4.0,0,5,0.0,0.0,40,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,33,1.0,88,0.0,17.0,0.0,67,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2012,1560,China,1112407,47057,10.0,706.0,6040.0,4865,995332,109.0,8.0,9439,474.0,1.0,5.0,12.0,211.0,0.0,2.0,81.0,11.0,1805.0,919.0,2062.0,1016,2840.0,88642,773.0,26986.0,0.0,1979,9494.0,2718.0,46692.0,7266,3.0,0.0,0.0,1.0,3758,1033.0,2261,210.0
2012,1580,Taiwan,7057,274,0.0,1.0,0.0,4,442,0.0,1.0,1143,56.0,0.0,8.0,3.0,34.0,0.0,0.0,21.0,9.0,78.0,244.0,173.0,505,12.0,3168,66.0,2823.0,0.0,31,213.0,35.0,0.0,2298,1.0,49.0,1992.0,1.0,157,12.0,17,69.0
2012,1700,Columbia,2982,171,0.0,15.0,34.0,61,2592,0.0,0.0,42,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,28,1.0,194,17.0,36.0,0.0,132,9.0,0.0,0.0,44,0.0,0.0,0.0,0.0,17,7.0,17,3.0
2012,1740,Komoro,30,1,0.0,5.0,3.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,0.0,0.0,0.0,18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,1780,Congo,66,25,0.0,7.0,20.0,1,24,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,13,0.0,2.0,0.0,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,1800,Congo Democratic Republic,257,35,1.0,31.0,30.0,0,102,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,93,0.0,3.0,0.0,86,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1.0
2012,1880,Costa Rica,72,6,0.0,6.0,1.0,0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2,0.0,56,0.0,13.0,0.0,41,2.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,1.0,0,0.0
2012,1910,Croatia,74,1,0.0,1.0,0.0,0,0,0.0,0.0,45,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,33,1.0,24,1.0,8.0,0.0,9,6.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0,3.0
2012,1920,Cuba,335,31,0.0,27.0,7.0,3,226,0.0,0.0,35,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32,0.0,29,0.0,6.0,0.0,22,1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,7,0.0,1,0.0
2012,1960,Cyprus,3,0,0.0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2030,Czech Republic,602,0,0.0,0.0,0.0,0,2,0.0,0.0,520,9.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,494,1.0,75,7.0,50.0,0.0,3,15.0,0.0,0.0,5,0.0,0.0,0.0,0.0,2,0.0,0,3.0
2012,2040,Benan,112,26,3.0,14.0,20.0,0,35,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,41,0.0,4.0,0.0,37,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2080,Denmark,311,7,0.0,8.0,3.0,0,0,0.0,0.0,124,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,15.0,94,2.0,131,12.0,106.0,0.0,1,12.0,0.0,0.0,45,0.0,0.0,39.0,0.0,6,0.0,0,0.0
2012,2120,Dominica,10,1,0.0,1.0,0.0,0,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2140,dominican republic,69,0,0.0,0.0,1.0,0,0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,37,0.0,4.0,0.0,29,4.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,2,0.0
2012,2180,Ecuador,690,63,0.0,35.0,26.0,11,521,0.0,0.0,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0.0,72,0.0,9.0,0.0,61,2.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0,0.0
2012,2220,El Salvador,109,4,0.0,4.0,7.0,0,11,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,85,0.0,5.0,0.0,80,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2012,2260,Equatorial guinea,27,10,0.0,14.0,10.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2310,Ethiopia,484,10,0.0,14.0,10.0,1,246,0.0,0.0,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11,2.0,185,1.0,20.0,0.0,153,11.0,0.0,0.0,11,1.0,0.0,0.0,6.0,1,0.0,0,3.0
2012,2320,Eritria,40,3,1.0,0.0,2.0,0,27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,0.0,7.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2330,Estonia,89,0,1.0,0.0,0.0,0,0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,61,0.0,22,1.0,16.0,0.0,0,5.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2012,2420,Fiji,542,17,43.0,7.0,39.0,9,388,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3,0.0,88,0.0,7.0,0.0,70,11.0,0.0,0.0,5,0.0,0.0,0.0,1.0,4,0.0,0,0.0
2012,2460,Finland,409,5,0.0,2.0,7.0,0,1,0.0,0.0,154,11.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,12.0,120,0.0,238,18.0,203.0,0.0,1,16.0,0.0,0.0,7,0.0,0.0,0.0,0.0,5,0.0,0,2.0
2012,2500,France,3944,162,0.0,27.0,71.0,0,5,0.0,1.0,1818,108.0,16.0,5.0,3.0,26.0,0.0,0.0,30.0,3.0,85.0,112.0,91.0,1328,11.0,1297,188.0,863.0,0.0,7,239.0,0.0,0.0,725,0.0,0.0,576.0,0.0,93,1.0,1,54.0
2012,2620,Jibuti,52,10,0.0,7.0,8.0,0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25,1.0,1.0,0.0,23,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2660,Gabon,98,27,0.0,13.0,23.0,2,30,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,29,0.0,2.0,0.0,27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2681,Georgia,356,20,0.0,32.0,17.0,1,199,8.0,0.0,82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,0.0,17,0.0,3.0,0.0,13,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2700,Gambia,34,3,0.0,3.0,7.0,0,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,0.0,0.0,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2750,Palestine,186,3,9.0,0.0,23.0,0,135,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,27,0.0,3.0,0.0,21,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,2760,Germany,3493,1059,0.0,1.0,12.0,0,3,0.0,0.0,2089,107.0,10.0,10.0,3.0,8.0,0.0,0.0,20.0,3.0,16.0,51.0,123.0,1734,4.0,1002,126.0,755.0,0.0,11,108.0,2.0,0.0,386,0.0,0.0,298.0,0.0,41,1.0,1,45.0
2012,2880,Ghana,1272,22,0.0,11.0,32.0,4,905,0.0,0.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31,0.0,252,1.0,33.0,0.0,207,11.0,0.0,0.0,34,0.0,0.0,0.0,0.0,8,10.0,15,1.0
2012,2960,Kiribass,96,12,0.0,11.0,9.0,0,57,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,0.0,0.0,0.0,18,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2012,3000,Greece,43,0,0.0,0.0,0.0,0,0,0.0,0.0,28,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,16,1.0,13,3.0,10.0,0.0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2012,3080,Grenada,6,5,0.0,4.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,3200,Guatemala,95,7,0.0,3.0,8.0,0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,83,0.0,6.0,0.0,77,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,3240,Guinea,111,6,0.0,12.0,11.0,0,65,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,16,0.0,1.0,0.0,11,4.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,1.0,2,0.0
2012,3280,Gaiana,39,6,0.0,4.0,5.0,1,23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,3320,Haiti,148,35,0.0,18.0,29.0,2,73,0.0,0.0,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,0.0,6,0.0,2.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,3360,Vatican,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2012,3400,Honduras,61,0,0.0,0.0,0.0,0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,58,0.0,8.0,0.0,50,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0
2012,3441,Hong Kong DI,1467,11,0.0,0.0,0.0,0,1458,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,5,0.0,4.0,0.0,0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0,0.0
2012,3443,Hong Kong,806,462,0.0,0.0,14.0,0,1,0.0,0.0,121,4.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,15.0,30.0,32.0,17,14.0,425,4.0,388.0,0.0,2,30.0,1.0,0.0,245,0.0,0.0,212.0,0.0,21,3.0,5,4.0
